Ligand_ID,Mean_Affinity,Time
DB07270,-7.66,28.75216556
DB07254,-7.66,12.68768692
DB02292,-7.66,6.462044716
DB04046,-7.66,11.47829461
DB06962,-7.66,17.12443662
DB06817,-7.66,31.97530293
DB11851,-7.66,31.85980463
DB11832,-7.66,24.71932244
DB12001,-7.66,22.86106658
DB09183,-7.66,32.66329861
DB11115,-7.66,15.99640346
DB01200,-7.66,14.09731221
DB09295,-7.66,30.34033084
DB15163,-7.66,37.49899721
DB18080,-7.66,35.40588284
DB17543,-7.66,29.43645072
DB14856,-7.64,27.91150808
DB11855,-7.64,50.47389793
DB13499,-7.64,16.94058681
DB13432,-7.64,14.99982858
DB11637,-7.64,28.25452733
DB12651,-7.64,15.13783431
DB15109,-7.64,32.28125238
DB06589,-7.64,23.52374196
DB03642,-7.64,23.20230365
DB04330,-7.64,36.4469986
DB06412,-7.64,23.02564335
DB08815,-7.64,30.64612412
DB11522,-7.64,16.34684277
DB07549,-7.64,36.34634066
DB08044,-7.64,22.08760214
DB01861,-7.64,15.72209835
DB07265,-7.64,23.11636019
DB14943,-7.64,33.93434834
DB16189,-7.64,32.03931761
DB07507,-7.63,28.22627187
DB07486,-7.63,27.48704576
DB16874,-7.63,25.05077386
DB05263,-7.63,25.56627822
DB07685,-7.63,25.15143061
DB06410,-7.63,19.26799703
DB08347,-7.63,34.67184854
DB14974,-7.63,23.9054811
DB15777,-7.63,31.15829444
DB17520,-7.63,25.4899025
DB17308,-7.63,17.15065718
DB11663,-7.63,23.75731969
DB11431,-7.63,22.41042876
DB06920,-7.63,34.76226306
DB07141,-7.63,23.95632696
DB08407,-7.63,30.69484544
DB12044,-7.63,23.30424905
DB08125,-7.62,24.18553543
DB07369,-7.62,43.49718714
DB08011,-7.62,30.75396657
DB18479,-7.62,36.0813036
DB03962,-7.62,58.5493989
DB07596,-7.62,20.14222169
DB01753,-7.62,20.4894979
DB16037,-7.62,51.78644705
DB15456,-7.62,34.22865582
DB15297,-7.62,30.00078225
DB02196,-7.62,16.74493122
DB00966,-7.61,10.82162118
DB04632,-7.61,42.18265939
DB13215,-7.61,48.87629962
DB01755,-7.61,13.84914517
DB01336,-7.61,7.506913662
DB17383,-7.61,35.21662712
DB16255,-7.61,37.47341943
DB06945,-7.61,25.20534039
DB13941,-7.61,36.52467394
DB15310,-7.61,30.8557744
DB07688,-7.61,35.74333858
DB16758,-7.61,21.99139571
DB13950,-7.61,27.52027178
DB17152,-7.61,29.04506254
DB15257,-7.61,52.66577983
DB12504,-7.6,33.50431442
DB04023,-7.6,59.08618188
DB01763,-7.6,21.73876595
DB18488,-7.6,43.63587976
DB06995,-7.6,28.65309644
DB07644,-7.6,21.59741378
DB04362,-7.6,54.2643044
DB06420,-7.6,34.22046161
DB12382,-7.6,24.32913637
DB13767,-7.6,21.76830888
DB11878,-7.6,28.72693324
DB08911,-7.6,36.11014152
DB12665,-7.6,49.04480433
DB11562,-7.6,17.11042094
DB11892,-7.6,23.42782664
DB18073,-7.6,41.10861874
DB15791,-7.6,47.83555651
DB15294,-7.6,21.58098626
DB13240,-7.6,24.51259971
DB07999,-7.6,40.66818047
DB17770,-7.6,37.65206552
DB15358,-7.59,27.82034492
DB12207,-7.59,28.2375288
DB12635,-7.59,20.58828282
DB12345,-7.59,30.83767915
DB11414,-7.59,31.66225624
DB03060,-7.59,18.34209967
DB02473,-7.59,8.12857461
DB02716,-7.59,54.09598303
DB02755,-7.59,53.03053665
DB06626,-7.59,9.697605133
DB07830,-7.59,10.95118785
DB11786,-7.59,47.16635942
DB06268,-7.59,29.02125025
DB11971,-7.59,25.38754249
DB07295,-7.59,34.92166018
DB06634,-7.59,40.14879823
DB08498,-7.59,20.33241105
DB14539,-7.59,20.06347609
DB12052,-7.59,46.64860773
DB12002,-7.59,47.04436755
DB12694,-7.58,42.62524772
DB04850,-7.58,34.60806561
DB04852,-7.58,43.45750594
DB03325,-7.58,44.57037687
DB12309,-7.58,36.39071846
DB17136,-7.58,29.31976843
DB13954,-7.58,22.92632794
DB12180,-7.58,37.18832064
DB14017,-7.58,32.37540865
DB12769,-7.58,31.99363256
DB08607,-7.58,29.36511564
DB07084,-7.58,21.70724154
DB04607,-7.58,43.04555583
DB07186,-7.58,33.85950875
DB16828,-7.58,26.14476848
DB15197,-7.58,22.08846474
DB12848,-7.58,22.39962792
DB11789,-7.57,16.27128148
DB07162,-7.57,20.29420781
DB12774,-7.57,19.56415796
DB12897,-7.57,23.53821206
DB03523,-7.57,28.96535301
DB11275,-7.57,27.63055968
DB07426,-7.57,29.92399526
DB06314,-7.57,21.80522847
DB16821,-7.57,35.76733398
DB15437,-7.57,35.84532571
DB01879,-7.57,15.06231451
DB17139,-7.57,30.77451682
DB13997,-7.57,36.36460114
DB12391,-7.57,31.6590867
DB16043,-7.57,42.30049515
DB07152,-7.57,11.03764939
DB12693,-7.57,25.33156919
DB12776,-7.56,26.89748669
DB04285,-7.56,43.53586674
DB06933,-7.56,26.43720746
DB12706,-7.56,37.7667172
DB12597,-7.56,39.7521944
DB09174,-7.56,23.89745283
DB08881,-7.56,31.85312557
DB04753,-7.56,21.98347974
DB00694,-7.56,10.49736714
DB01792,-7.56,18.18712497
DB04862,-7.56,27.42420077
DB06497,-7.56,29.80320501
DB02547,-7.56,17.91218543
DB16058,-7.56,36.616359
DB01167,-7.54,13.95415282
DB15670,-7.54,21.17002296
DB17191,-7.54,29.52601171
DB14075,-7.54,27.63807821
DB13024,-7.54,29.68242574
DB08707,-7.54,10.98008418
DB07538,-7.54,33.94131804
DB14942,-7.54,29.40821838
DB11870,-7.54,23.5723877
DB08846,-7.54,14.12464857
DB12985,-7.54,24.15378499
DB07384,-7.54,14.67129874
DB07988,-7.54,33.5864408
DB01933,-7.54,8.577957392
DB16097,-7.54,15.62460327
DB03708,-7.54,33.74022031
DB04030,-7.54,33.40636992
DB12024,-7.54,35.34134698
DB15106,-7.54,32.9478693
DB15173,-7.53,14.27747583
DB05511,-7.53,26.88328099
DB01026,-7.53,11.26177597
DB03488,-7.53,46.35823369
DB05653,-7.53,18.68790412
DB03367,-7.53,27.23683333
DB12867,-7.53,32.46866798
DB17985,-7.53,32.8827579
DB12141,-7.53,39.36126733
DB09195,-7.53,17.07456255
DB11697,-7.53,23.07588005
DB11886,-7.53,27.57423639
DB07266,-7.53,15.4661293
DB06747,-7.53,19.04615664
DB12676,-7.53,35.83189726
DB12756,-7.53,33.34931731
DB04201,-7.53,37.14998531
DB15414,-7.53,26.80423594
DB04750,-7.53,28.34086895
DB17029,-7.53,18.12985349
DB16771,-7.53,40.49540877
DB16628,-7.53,22.29120827
DB14882,-7.52,25.13851404
DB17263,-7.52,21.25522447
DB14067,-7.52,39.10251737
DB07430,-7.52,20.86932182
DB04477,-7.52,43.34357738
DB13055,-7.52,38.36836243
DB09053,-7.52,24.68856955
DB12020,-7.52,21.58250499
DB12306,-7.52,17.21449256
DB12794,-7.52,14.85626268
DB06755,-7.52,34.13510656
DB12729,-7.52,38.00361061
DB03830,-7.52,27.60537648
DB15036,-7.52,44.10330629
DB16048,-7.52,29.91680336
DB16227,-7.52,42.39060879
DB08351,-7.52,26.46097255
DB07608,-7.52,28.43143034
DB07728,-7.52,27.01814222
DB14866,-7.52,25.93723583
DB06916,-7.52,31.58395338
DB00948,-7.52,11.6429925
DB16850,-7.51,30.11291718
DB16107,-7.51,25.17926431
DB16580,-7.51,28.62642622
DB16403,-7.51,31.25589299
DB11740,-7.51,26.06641054
DB12515,-7.51,23.22621536
DB13155,-7.51,21.73819208
DB09073,-7.51,38.35147786
DB03802,-7.51,24.55265331
DB04472,-7.51,18.36221433
DB07945,-7.51,26.3961606
DB07519,-7.51,32.47639322
DB02621,-7.51,13.72779298
DB04875,-7.51,32.16536188
DB04609,-7.51,45.42849016
DB11487,-7.51,40.4959619
DB07879,-7.51,28.24649072
DB08739,-7.51,17.40896821
DB08386,-7.51,27.44697905
DB12127,-7.51,35.98026896
DB05039,-7.51,29.7887795
DB02197,-7.51,9.223586798
DB01013,-7.51,8.918643951
DB01180,-7.51,9.991455317
DB16620,-7.5,35.8501699
DB14634,-7.5,26.94962883
DB18708,-7.5,29.15026808
DB14995,-7.5,24.75133467
DB15169,-7.5,41.8310771
DB14068,-7.5,44.82137752
DB16073,-7.5,24.68343043
DB07787,-7.5,21.07635927
DB11845,-7.5,24.24538827
DB08304,-7.5,24.32726717
DB03243,-7.5,9.210444689
DB03782,-7.5,21.7527585
DB08903,-7.5,39.36989784
